latitude,longitude,altitude,veast,vnorth,vup,latitude_out,longitude_out,altitude_out
-9.48030384497713,111.22741034573863,12716.34705252464,-544.7318701324035,-646.9730677730789,624.6374914650723,-13.0927615377198,288.1206012582909,0.0
47.2122853698572,-102.8226017364869,9747.506755209019,108.1143489520307,-16.52210859839022,383.16221262558827,45.969780742667254,85.31902769721296,0.0
24.646003626855503,152.09714435967732,5733.709780919058,235.13376781326633,-235.44346052507592,159.23339830819282,24.35759171609287,332.41041078423564,0.0
-24.786739073927322,17.41961697605589,7947.947056701707,-16.25693278007168,-156.14147430171977,141.2878524017992,-25.15887930583947,197.37794729893994,0.0
-87.37658109161596,26.631010439139033,19396.530474946303,337.9234030494158,218.75302314657938,876.4921423599835,20.72556283084961,294.1158726232157,-1.862645149230957e-09
7.557280372457171,-26.169048829108448,15586.036980426172,86.08931995427133,-504.02637546090244,340.114253916876,5.968808183474206,154.09719425268077,-9.313225746154785e-10
-32.73201339915813,41.288250102513615,13106.313749167348,520.9786383765381,900.090232803557,109.54563861559785,-32.00415519786521,221.77963445216025,0.0
-63.90173751002979,-107.02880385555257,18452.398672431675,-101.3459833921479,347.4604888282611,326.24780658863926,-62.38521062682126,71.97443355817796,0.0
8.800550510324044,-106.43946434285095,17290.754727722724,998.4163328421278,28.52509626341225,434.0342295795919,8.865035118201776,76.32046218174082,0.0
-56.25337083468144,-67.35981386947029,8475.04518092366,-183.23754287752456,-823.4629462083311,802.5575438659747,-65.536069719586,108.18175371606173,0.0
-18.18333428113627,19.95109393978376,11896.852897961882,288.37162132657795,-616.1994172447928,390.50562347966013,-19.941969114989792,200.82625752346232,0.0
-46.79312282926384,-150.3974498872486,9908.84034309962,224.28609057244785,-239.21806217828487,639.7320119510936,-54.02322208578058,42.6146235498756,0.0
-83.40212650075499,-173.68364152175965,6920.609297652755,-396.03757712008394,-852.9231185922646,538.6070522876493,-86.1438876259388,346.14678461233814,-9.313225746154785e-10
12.338056288613544,-146.18388848224572,1348.1248769748233,599.9129223812595,-112.0529271408235,512.3032915911389,11.734254134153103,36.94715769526027,0.0
76.0976638298352,-87.3380671795984,19269.14870112108,-417.0950174067199,-472.84148921789665,681.0302665969302,70.41139217944313,78.30382382373398,-9.313225746154785e-10
-57.770080953305445,137.55789588666528,6276.876631296293,232.35004011235424,239.33080596008972,812.6359317349858,-26.002768906190052,170.48155332321903,0.0
36.55398028827115,-21.814360770513048,8808.933621586128,-627.6083568851602,481.015048688015,197.95860971049717,37.04401775715265,157.39080352796066,0.0
39.60230311026251,131.14223459630614,1463.0206018038305,-245.8847878560058,-654.7645837790545,401.1767230148764,38.07505126487486,310.3990431308292,0.0
-84.4084766501843,-167.657658198746,2320.0477862648827,910.9381802413038,814.2364495036004,280.03591315675635,-83.58181221692597,19.98225306193109,9.313225746154785e-10
14.9085552309773,-160.31326188929722,10609.322556638328,772.7433088037326,844.7179546159812,955.0354638720568,29.977273320092433,36.37040791269618,0.0
35.58196719382194,-111.43236277693046,4499.4461677254185,667.2247640486462,153.43634583026278,20.087141797321294,35.6370310632496,68.86402868011453,9.313225746154785e-10
73.77362420673808,136.50054639699385,12424.448444063553,238.85452221540254,-815.0214505295714,573.8518620381315,69.91003306852465,319.56141009141527,0.0
84.00563877835344,16.666642262016694,11123.28983593778,211.67867993806908,785.3076337159389,565.3283605576765,87.43633946624612,220.87601512918076,0.0
60.431315734811164,53.601555025693955,15592.209859728364,534.4725147124125,865.0409392011086,2.787736418634168,60.98399480481915,234.3123778785963,0.0
81.20184653026323,-35.91177824232392,7317.619955370847,-41.14278830027911,703.2732169073604,758.4263375408536,89.74131720248192,65.87697130016545,-5.587935447692871e-09
1.1385952662690357,120.53377984860418,17260.830403888558,-33.9080485740069,372.8640340748923,293.88803291920084,2.454933455546682,300.41296225156145,0.0
-54.990291288546764,147.9541056001575,11704.53950517228,-949.266468204939,520.8853745587053,722.2836663117207,-51.68382945473839,318.85144790164,0.0
-77.46394431261169,156.1349695960247,10938.372264914582,-583.8658064603444,427.3929395302757,118.40598093867582,-77.10235516041409,333.95448263313654,2.7939677238464355e-09
76.64322067160668,-40.55564231143677,1925.9922235029924,242.43401853008413,-258.07897341081264,867.1717845888234,-52.16399877756749,182.80377745895402,9.313225746154785e-10
-19.561233439333932,-81.31101875311653,13652.789118536999,-909.7312024063053,-564.6967734519244,664.8703517015963,-22.315516874375785,93.87628439451248,0.0
-16.529268895522065,19.230541658024322,8965.540326957665,991.3154978641489,-1.7412250625123988,812.9912893029365,-16.152498994528486,210.68696948701637,0.0
-59.237090872778445,-14.588718813567482,11815.826438807759,-175.96483087438958,96.22839120447543,328.9872371015272,-58.32314263307861,162.22439555838417,0.0
-66.17787457914594,-160.05507995173048,5994.933516287617,-447.88156819544065,360.9654251763193,183.81826974864813,-65.82177928363554,18.866480574141747,0.0
1.7965047746641858,-64.47301274249521,14141.341711968216,642.5189070760871,152.3592667201201,965.8832851365327,12.969058452207507,352.8667397499066,2309076.4065515595
-28.666053247314743,110.8262037973659,13727.459464667532,-504.6925755322338,-854.8093669858534,944.7430498209918,-42.20349120174831,280.2429105743055,0.0
-7.754489785604051,-72.43490213930937,18987.914886396487,-919.4541539910965,124.62882914106467,734.7616099584799,-6.794887114512896,100.6391173565612,0.0
-81.25182455697781,120.07433873123063,8528.543026563444,862.489395385069,-210.6775182587428,15.267517772382998,-81.34167268228423,302.81974741736843,0.0
-43.81201873202692,-54.071396908764015,3363.202767905682,654.0299735762148,-238.56527222814043,36.3241749898876,-43.89181641233085,126.23362653662952,0.0
75.79685566840223,172.15182256033768,12543.57799233783,-487.4570326300287,512.3112659051358,744.6012755861465,80.27520051756052,317.36414668282765,9.313225746154785e-10
-74.09633350877976,2.618411840734666,8631.069613776799,252.6122854557168,771.0974483888283,627.4820186610989,-69.46663057440755,186.60606384729573,0.0
20.343038806403086,129.49374803955857,13214.76875543681,-880.1058089218703,-940.6033628422639,479.4930077443804,18.10300029353458,307.2911350486724,0.0
45.23922395234089,-168.6981270002715,19696.645291334833,69.7544884281142,-119.90378521603668,776.7337463533231,-28.43898457339221,35.39192779306978,0.0
-5.716346531742573,106.55841478380069,8456.205033175196,313.6926926776123,-238.10751177591703,45.35447339147092,-5.875316035662019,286.76781380379657,0.0
24.019698536915797,158.99998121498436,13523.19541675899,-255.1993576831146,763.66008778213,524.2727539725781,27.186687273888133,337.8347624963754,0.0
-12.832766163757853,41.56415042936152,1177.6395626915992,-625.255896140591,-216.31012121217123,819.3421092265494,-16.227380541369133,210.94664936236154,0.0
82.4656491812566,-142.94735624180132,6175.806884226436,444.44374220052964,-543.6823758728597,976.0939484495781,60.43414620047619,8.015749515952734,9.313225746154785e-10
68.37423417590779,116.02100197001533,15185.373559104368,655.7036355185464,100.25227088505585,52.458800504466716,68.44671390065541,297.45303987218045,9.313225746154785e-10
-68.72377674595847,-178.77369589286073,6189.802228315076,-716.1388266414908,523.392599785712,277.7982658941116,-68.06872583225186,358.8552590418897,9.313225746154785e-10
-76.05910645291024,-8.00633123777473,3719.5625633866402,-672.6979278962461,-58.64987265698619,551.8351429777091,-76.00649240277609,157.7975278612538,-9.313225746154785e-10
71.12530883873612,121.19146232852279,8824.502121171066,988.4656836419888,686.6264254562223,585.0581445135266,73.1074075655108,313.11887350297934,0.0
-87.82521505851919,164.2059889810517,788.5376550544731,577.3452994086783,-675.2425276000566,739.6410509202591,-84.54964169075843,106.85941250227188,9.313225746154785e-10
44.23370102045459,-22.174223604965874,300.7280080807484,190.3006802784521,-354.7283679305882,983.3987078960869,-62.052046175609384,304.7220391484705,9.313225746154785e-10
-65.93000918808478,-98.33188796963552,14023.342787891646,-712.3975043366084,-75.7907908925373,91.90836918342227,-65.99065163104751,80.17785063612257,9.313225746154785e-10
-63.40446915553097,94.25789947761251,16016.845089708926,744.8125627579395,952.5445371657747,279.060489285893,-62.039447391000785,276.47066124204804,0.0
-7.972239235254278,-44.163575039796626,2518.1279834847037,-223.05673493274764,-10.370644090542214,623.3195298162983,-8.476899334446726,122.42662635626166,-9.313225746154785e-10
58.28883272386412,24.726467018707268,7838.228098262592,852.6014217096995,-244.65463356154066,211.31067878492937,58.0293395927191,206.33953595549843,0.0
-17.69464664925259,-150.67167327951697,2693.2279869958343,-153.75779780970288,654.7818875879684,680.1198503451706,-11.659813895949966,27.80282376478624,0.0
28.53469410066495,173.07843825701804,4516.043484901642,-382.906936925591,-388.11901336753033,376.0156688133417,27.448130130653613,351.86386039961803,0.0
-20.95807847113268,3.7833088571818223,14629.84991580057,-355.8299764139747,269.16776914921365,408.00895537554385,-19.64050214795579,181.9253450697936,0.0
77.80683716533491,-44.73525273051655,17633.282875207016,824.6592535012485,211.53100279841988,654.1930615152269,77.80505974646816,162.32200086522136,-2.7939677238464355e-09
-64.54683408166323,120.89132116999133,12009.73665905655,28.856810682719242,593.7055481938912,209.3916535370012,-63.7263795274789,300.9700204095009,0.0
65.97526687657557,38.78386379850073,18753.78291219764,218.50391836802282,-176.5794724457843,36.80967971317883,65.76700525674164,219.40375660699613,-9.313225746154785e-10
-1.2295537509011325,-122.70513275047443,17111.864735072053,521.3257481562075,-198.47399200771792,850.0520096140544,-6.726432756845575,16.509839477032244,3888458.5182739906
-66.04637419802066,64.3409584109016,8519.059009103423,-570.3708004545465,597.6514926996929,584.460567666373,-63.11576670060066,238.21779845822226,0.0
67.73584079878844,175.00354925195296,3342.2313792380255,786.2534931348632,-265.9457534568403,26.679960970222183,67.65216797970089,355.64040308561164,-9.313225746154785e-10
-69.71116389415894,-157.09070512539103,6091.676487505553,267.6007349059546,939.1650124680527,93.51540344324893,-69.20360026140115,23.311008019412327,9.313225746154785e-10
4.365482961186245,-46.71316533139637,19381.37954263664,-552.4423040444028,-298.04710960481634,640.4088948500801,1.6581431543159337,128.2651622249129,0.0
-38.89949270875542,-19.949825024249435,6575.058194246996,-6.430411317059679,528.5877926997114,630.3116590399335,-32.9841700177467,159.8079023883852,0.0
-57.37558694243379,81.81264063695068,1902.2037443576378,916.762397821625,150.08852722349184,530.9286032743473,-56.71924701827634,267.36479689980285,0.0
30.005783054095858,145.13450982199436,13354.578626272074,188.07317169830276,951.1778599956695,661.0366930536409,35.517643474754486,326.5175602001618,0.0
3.536009510995939,-63.54586195280848,1239.8948235806472,601.976725507646,872.6616967741618,791.9001407136828,10.84517276156984,121.53017506328007,0.0
-37.87168578560848,84.27421556311748,16391.429039725357,812.2728804431749,931.5838435084258,544.034934368399,-34.74670664428042,267.4686787774806,0.0
37.93837606106534,150.69155930896272,8095.573629319139,567.3543807404842,-163.42190701244033,837.6361224453153,28.372452679667788,355.125789240289,0.0
83.84291089873787,54.3514041279212,15885.123317138425,610.1599518771959,-6.508919445157744,248.7156296634788,83.72916761707694,244.3158541753645,0.0
-89.23961364494727,60.82982232402264,14380.817925171186,658.7620152368147,756.3715513522795,993.6081429407195,-65.41719732543733,277.905188517345,0.0
-50.796890518595404,-156.55120845594217,19027.041788917042,980.0010772229964,135.23604538767654,904.3013906509535,-45.199968252073106,47.75163863254494,0.0
-6.97236567853227,138.13737122740793,12974.554605091613,970.3965382066056,179.85498167612354,95.67300862274142,-6.829858110692687,318.9019615237641,0.0
76.69906685441339,-38.12249236621338,4709.032046624384,696.5698520343633,700.4145516225265,853.9788750208314,80.22869997008276,196.54179850768134,3.725290298461914e-09
-17.256086289369065,46.411574616067526,15774.674239047548,470.674527600745,996.7035447774124,591.5007237085241,-13.077460413388822,228.3847567570702,0.0
72.80526378465663,157.12508482491546,11926.9058384867,-366.8918727991579,897.5976477467257,801.8951770723808,80.67818493087226,317.18531398306243,-1.862645149230957e-09
73.88844729185752,-178.5067151628976,17362.15511104783,-468.0367150680771,-531.5564717313844,743.4639084963021,67.00740503813206,346.5808028964182,0.0
-7.830106661916815,-60.00238300140967,211.71576659965385,-563.2947879497851,917.5931421424448,676.9883819295463,-3.504837595187996,117.32852732086636,0.0
44.614503547826075,15.93597909818098,14012.09320494502,764.214236683546,-690.8270278715279,28.778136232429862,44.160429525132635,196.6275270577336,0.0
-45.47817972678827,-99.14004363140593,11849.785272222518,-456.52185212871905,-285.44030085586564,579.9164816250964,-47.81038456611506,75.20941003308519,0.0
47.20950417353038,3.653088139892816,17346.417981070754,-164.5924167999491,365.1572581904279,867.310486036628,48.31960734755333,30.943104816391156,0.0
55.36692404872335,69.48004140340919,7260.372187497195,307.954538362364,-949.3894608218623,727.3378201050547,48.83341210979506,252.43842075256163,0.0
84.66793722826179,49.95194343285365,19600.698634588916,-130.90301011328756,-326.5215236408792,287.0058392096829,83.44582619803374,225.58193184130434,4.6566128730773926e-09
52.15204302779409,-55.321077127712,9286.272001014622,532.858426103825,-968.6514034297047,292.1797186606697,50.87226863938627,125.77250109022273,0.0
21.740594564954222,72.62477764771981,15379.422174499883,854.5907272670722,-284.6145465031642,870.123433284271,15.601012285917617,268.5739069894754,0.0
-81.12432449894442,120.70526575358957,4425.560922613318,-625.3655192736611,-149.45625285567996,172.16528548325127,-81.2320958644897,297.4286433590331,0.0
17.818640968701843,73.04957585187125,14327.540891926195,-776.6485969534591,206.74863513847367,109.6970958114084,18.002365501135074,252.3296829912218,0.0
-43.46730788811075,57.507172786788885,2211.212902880695,-293.77782377966116,749.5542889047331,287.81303019231854,-42.5763571605964,237.0277208027167,0.0
-21.255842526303724,-29.989509649454448,14046.89896013917,-453.60975459588724,818.5367442646739,625.9256332434082,-17.07507487705623,147.5544688887597,0.0
17.09633265821664,-72.77216894781658,11295.07303916043,829.9404657631919,-561.7426503962724,169.93028648083975,16.561948378897426,108.04196297469412,0.0
-44.177618681152914,-105.42444797019998,3819.8704427387443,736.8238835559,227.9352868397632,971.2215648793397,-40.95336637294031,17.008623549742424,9.313225746154785e-10
-89.9231994747772,127.86295485164766,3398.8958004826864,-603.7355404356906,24.690214130442428,581.6326125172956,-85.86492741827186,220.10970742302217,5.587935447692871e-09
-52.99058728362098,-30.20389987218479,19378.969684904838,631.6207085304295,833.4997447378571,974.2897482993425,-30.92652309508845,166.0979203123596,0.0
-22.26487137231136,-99.12176963686213,5067.938757893559,363.3791259187951,430.0337061766993,393.81832212168797,-20.89771664198117,82.09138618583387,0.0
-0.06166444923206882,171.62972685455105,8831.795489809236,151.1729219012177,-15.602829596620381,151.28991933596825,-0.10684172607551129,352.0640620732097,0.0
-11.298845091977896,-68.87006628483684,7515.292588045748,-327.3927877354789,-810.5366877225471,180.92602254275369,-12.00730175239887,110.84015611656059,0.0
-13.731726107408903,122.89661891660035,14240.269933269501,-753.2958742744634,276.671853805879,205.1330049269714,-13.39048153739419,301.94642990651414,0.0
-37.51159146704156,116.378325002206,10483.58099348301,-328.62489349501357,635.1419053136826,245.2800549222991,-36.63204824931462,295.80738915013563,0.0
31.643570175495043,-132.99181665301492,19398.067009415216,173.25881037334852,-121.83667234103973,292.962562856813,30.68345562092979,48.553152026659404,0.0
16.08983074266716,-173.13480895138707,7219.286982561819,-541.1259821947707,-192.65613616186795,851.2903591422128,10.688293784222411,351.985038222271,0.0
63.46380090857082,-131.11644865658258,2476.609842543933,-2.3126312300950076,-135.8886284708327,546.1586846143824,42.43163112541742,46.41195693789507,9.313225746154785e-10
-88.94633254545522,-127.3369765145793,10816.806377756007,287.9072377044429,317.74726075328044,318.21524923260125,-87.80116771625403,75.70392528079083,-1.30385160446167e-08
-75.09391075415557,35.67304314123112,6761.459436318544,-686.753302073843,-606.4681344526783,490.86005362503727,-76.75067217130375,206.9671392220573,0.0
3.034974953025923,69.64175586132717,14018.645114746792,599.7732516633037,-775.830634958629,417.96139668343835,1.1098413994415428,251.11545114870717,0.0
-40.93014624139675,-127.33518500126321,15652.547424663304,8.60920731170188,-481.02384360549456,158.0093522987196,-41.60364884112866,52.68476469694053,0.0
6.318738414352509,-135.0656860821262,7636.114760646371,784.1300982721598,745.7308146963173,591.3593591705844,9.31418800321152,48.1152780880912,0.0
-68.99795205586875,-65.51564859339138,2087.377477960737,-477.3496401321364,302.4323304754721,549.9198169242036,-66.96306815729295,106.6961079081336,-9.313225746154785e-10
56.383011230239305,-158.01552490772346,11407.978574881705,-798.1784931026916,343.9730810173571,320.6716492442203,56.952843964082014,19.518265262447073,0.0
75.48817136423071,-123.860584003788,6293.894661719026,556.638914295235,858.5095678441312,608.0132486272867,78.78395338021376,68.44461668939152,0.0
88.60948597470889,-168.74674758041795,9718.036016003849,750.6706669521104,-297.44853369112195,655.3951502210998,83.94865334347813,66.20163700706684,-9.313225746154785e-10
-46.48325624422171,52.67433726395939,14584.878597960484,-238.93650248379595,-389.89239280695335,775.2881969999693,-58.9422594527631,217.98450934192454,-9.313225746154785e-10
42.08324092158293,-9.226861841537982,2115.7202250439377,-609.8212520868456,-778.9803430246576,379.8101354909694,40.8306897671235,169.47082675861938,0.0
-80.87288740636718,99.07525330672627,9345.96884818942,168.42112420164221,47.17201495389281,463.6970287613319,-77.61109793564866,307.3035705906505,0.0
-38.3147444334338,-179.56107399334445,8276.92985398072,339.17954579005936,405.10932931623347,761.9149175408096,-27.488976625224627,9.634368199980884,0.0
57.22492189322557,-159.92491794102176,11687.283279398585,-259.4037184424935,-450.16452707079657,758.6523523268552,47.07864207770057,11.073588019991405,0.0
-7.529367937828667,-137.9637806927742,12314.69040824149,-668.7532451806167,746.4950594897134,551.2824795570347,-4.8519111769896925,39.63230677970614,0.0
-15.48662451777615,-14.729979840070257,10404.055262021953,-462.41493797667,-349.8238649857666,784.2127685102396,-22.035677102050045,155.79697727818296,-9.313225746154785e-10
-41.98080752615462,153.44534039487786,14598.54256710891,-960.2839964474094,182.27976051661426,366.0165988188374,-41.61037199767844,330.9265061626824,0.0
-64.45511581500868,-29.229200103586464,13002.278240797246,-59.82534439410131,-499.0087428980576,389.1652846185714,-66.36276610320226,150.25337310097134,-9.313225746154785e-10
37.32566833699153,178.21447434678583,8477.27203147045,-205.1009219529891,873.7417086875962,2.210344557434185,37.725787550416726,358.0974305523766,0.0
-15.399584068117036,-27.43477343482229,1122.9122370698242,-702.0262022907696,-761.5369133636495,73.88128239605385,-15.597792402176076,152.37686467523034,0.0
-5.839343218310958,131.67102251113698,19551.893718519554,588.7928198438981,180.8606921936148,512.1875527423832,-4.7161550825419365,315.2507203191934,0.0
-19.48943521534889,-89.5879449315232,6815.467112371228,907.3864596778847,-780.5648422597521,170.79184437906713,-20.077341246778392,91.13905478030324,0.0
-33.351979333778736,-82.50955456076403,18032.759048751246,-376.64755816127445,-490.2404436758636,862.5908387299131,-46.41487636374156,82.8085991549662,0.0
-29.56772974403821,127.465927519123,11815.374286771465,798.9689444465473,479.750724137356,897.3918572467666,-19.230106760460984,323.16887784570366,0.0
-76.95044570361188,-139.48309021431018,3138.179687455227,-386.1647024013106,-434.4932575898688,493.0977058977567,-78.86253672945311,31.33722373112107,-9.313225746154785e-10
34.29000116130776,28.077686891237562,13310.607477388172,872.4722886634383,-240.7715562466799,183.79777961075783,34.01929046710434,209.22154358032134,0.0
-67.84301285882357,-161.94366779493816,1201.3088719566833,-875.3658953766051,303.0752636129266,743.1335083898697,-65.04361988676567,2.887194044744831,0.0
19.070496805788878,-104.68687554320138,13500.314694572678,964.0957620337147,-178.55996428059177,11.523421475305717,18.958473039135914,75.94013135131843,0.0
64.67189350366058,-56.96770243775782,14063.014647295404,704.4559794101297,-246.17616388527392,445.7944738312954,63.7237452885643,128.3408104472465,9.313225746154785e-10
-87.66503363728057,-128.70669621849606,14226.699289446204,-436.0318936111853,518.0209341657805,291.1262044480496,-86.58684977274807,37.12269901414015,8.381903171539307e-09
29.059346988842023,-91.10907996014338,16656.10261058205,376.7546521351421,-490.7365927066318,104.61691598225697,28.54465595961873,89.33634194617525,0.0
-51.75663163727706,51.565607844684195,956.0626040542886,803.2654542412795,796.0485975659394,305.08288787061446,-50.91079106781003,232.89158214392222,0.0
24.34093101680358,75.58478028195353,12306.96139713458,627.3781051502076,-923.9301592618006,512.5920115200003,21.490364830541722,257.61538026018246,0.0
-43.34820450090837,-109.8757603685282,9254.160665504081,-330.99538343250833,-950.1388591559512,693.4319043185282,-48.8972986914468,67.30444148173308,0.0
-79.49195138695323,178.4850769962719,17649.222585476993,-445.6430887778198,298.5176865905023,918.2401775020134,-8.086163308410024,225.15373824707956,0.0
-37.542240552282735,139.22386253934428,10251.202328556019,212.15380262592885,358.2777467245551,201.00553849297685,-36.960574292484104,319.64925618774134,0.0
86.05170042227152,-132.34829032325482,7100.841544533309,-197.97912880863896,-570.1349638830968,325.4213191305979,84.85958815503558,42.957612118793065,-5.587935447692871e-09
-31.246943516245338,54.94123847557623,10330.049421896958,-926.2850734138175,-922.5143027637029,511.4782155009058,-33.55174555508868,232.18119392086248,9.313225746154785e-10
-68.38433558770434,-111.2720507629024,2155.2684573735514,123.76884422425519,444.9206744506939,798.798843523528,-50.05323087923337,74.92090676002277,0.0
0.4703089670845344,53.37767400544482,9663.312592142616,70.95864713038463,771.8083915641862,453.78116058720275,2.922022021157971,233.5973986455337,0.0
4.519599174641172,32.76187828886418,6621.211268580975,-932.3594561847273,572.5650205043239,660.6441397984331,7.090871406794254,208.55089312380173,0.0
70.73285137764358,161.62589945417824,11461.349748221066,475.643755651786,846.2888137074922,171.4297741230162,71.52255201958198,343.05157831505824,0.0
50.0725321580295,-12.255863292834078,18471.73547280344,807.234936716354,-805.0149785945118,714.4562604517531,44.769291642179496,174.65094239480294,0.0
-71.90712395398127,70.67605455758599,17863.38575994439,-675.4641361203011,-68.98233965782197,881.7127633165837,-67.15229020368444,201.77200023180757,0.0
-48.67241750094339,-151.34465532743351,6002.775297213596,-849.5312818144373,327.23257101120066,292.5870499674599,-48.24820375847398,27.01958319819323,0.0
4.86575724088901,-178.56785139583982,17405.3119959685,593.6016383237902,-785.9483163185407,76.141890465245,4.1920462711078015,1.938893787997813,0.0
45.72526272200446,-71.56118943334711,8564.739975510269,633.9680111673001,-952.6121254524269,47.5282595734291,45.22562591810787,108.90636061462558,0.0
54.58624796261796,-112.84537379264658,10388.22251104109,27.036819772006083,950.0721348115812,714.808262239085,61.166021170454655,67.76949231822368,9.313225746154785e-10
70.96678940564553,156.63378043479815,10743.920544853705,-888.7916022040763,470.2627595732213,302.8014689239027,71.61366307592982,332.5815560880486,0.0
-66.21473771214646,162.72354915052114,632.8355657360452,-702.141507619983,880.715741045233,539.5771565426538,-63.77337595007966,338.32547610121424,9.313225746154785e-10
53.03380696358087,122.92071979371218,16633.8236812748,941.9306301886293,-930.065496456568,308.78244798302313,51.58843673572932,305.20534334308275,0.0
42.804090456770325,2.166724678706572,8563.168341900344,454.479094662988,929.7371711246219,956.4870216704619,59.35216849317726,200.05025345810543,0.0
-42.893469183350135,64.17861402399302,992.0798200269054,63.229086410081436,-546.1889115994088,832.9937590144688,-60.561625013482384,249.1038890655157,-9.313225746154785e-10
43.10099729387372,136.15501230877663,3748.540675074561,753.786736973344,-86.9450524385993,873.3324884510654,38.20646565152595,338.8401856383823,0.0
48.11900300804004,110.1290161035065,5207.31311731377,-418.8586563984951,-1.515293454901439,794.2876320630435,45.81144136245866,264.099032831419,0.0
31.827419041450128,-133.14186466038134,5125.690568357631,-347.1679037310149,-707.6470371281528,26.86461178193278,31.552651772070664,46.70020013724013,0.0
74.26954416398942,2.187222060780954,14180.662103811514,-784.7245605105763,880.9209830497355,317.7925433417721,75.57355418413941,177.43637108927558,0.0
-9.788900492566142,4.884287106188765,1495.9390320627763,378.7014011362139,662.3142425581075,626.8871716530259,-5.532365343492533,187.26834238739292,9.313225746154785e-10
-29.833815158659988,-43.52184087157838,10010.389715373789,-887.8937160503785,-170.85965940013796,447.9443558097523,-30.26749844223198,133.82574743613281,-9.313225746154785e-10
